0.0005835,-0.0016566
0.0005925,-0.0016566
0.0006015,-0.0016566
0.0006106,-0.0016566
0.0006196,-0.0016566
0.0006286,-0.0016566
0.0006377,-0.0016566
0.0006467,-0.0016566
0.0006557,-0.0016566
0.0006620,-0.0016566
0.0006710,-0.0016566
0.0006801,-0.0016566
0.0006891,-0.0016566
0.0006981,-0.0016566
0.0007072,-0.0016566
0.0007154,-0.0016565
0.0007219,-0.0016557
0.0007283,-0.0016538
0.0007344,-0.0016511
0.0007400,-0.0016474
0.0007450,-0.0016430
0.0007492,-0.0016381
0.0007534,-0.0016316
0.0007569,-0.0016250
0.0007598,-0.0016180
0.0007621,-0.0016108
0.0007637,-0.0016034
0.0007646,-0.0015959
0.0007648,-0.0015883
0.0007648,-0.0015791
0.0007647,-0.0015702
0.0007647,-0.0015612
0.0007647,-0.0015575
0.0007647,-0.0015485
0.0007647,-0.0015396
0.0007647,-0.0015306
0.0007647,-0.0015216
0.0007647,-0.0015126
0.0007646,-0.0015037
0.0007646,-0.0014947
0.0007646,-0.0014857
0.0007646,-0.0014767
0.0007646,-0.0014678
0.0007646,-0.0014588
0.0007646,-0.0014498
0.0007646,-0.0014408
0.0007645,-0.0014319
0.0007645,-0.0014229
0.0007645,-0.0014139
0.0007645,-0.0014050
0.0007645,-0.0013960
0.0007645,-0.0013870
0.0007645,-0.0013780
0.0007644,-0.0013691
0.0007644,-0.0013601
0.0007644,-0.0013511
0.0007644,-0.0013421
0.0007644,-0.0013332
0.0007644,-0.0013242
0.0007644,-0.0013152
0.0007643,-0.0013062
0.0007643,-0.0012973
0.0007643,-0.0012883
0.0007643,-0.0012793
0.0007643,-0.0012703
0.0007643,-0.0012701
0.0007643,-0.0012611
0.0007642,-0.0012524
0.0007637,-0.0012450
0.0007624,-0.0012376
0.0007605,-0.0012303
0.0007579,-0.0012232
0.0007546,-0.0012164
0.0007508,-0.0012098
0.0007463,-0.0012036
0.0007416,-0.0011983
0.0007363,-0.0011936
0.0007305,-0.0011897
0.0007242,-0.0011864
0.0007176,-0.0011839
0.0007107,-0.0011823
0.0007038,-0.0011815
0.0006957,-0.0011815
0.0006948,-0.0011815
0.0006858,-0.0011815
0.0006768,-0.0011816
0.0006677,-0.0011817
0.0006587,-0.0011817
0.0006497,-0.0011818
0.0006406,-0.0011818
0.0006316,-0.0011819
0.0006226,-0.0011820
0.0006135,-0.0011820
0.0006045,-0.0011821
0.0005954,-0.0011821
0.0005864,-0.0011822
0.0005774,-0.0011823
0.0005683,-0.0011823
0.0005593,-0.0011824
0.0005503,-0.0011825
0.0005412,-0.0011825
0.0005322,-0.0011826
0.0005232,-0.0011826
0.0005141,-0.0011827
0.0005051,-0.0011828
0.0004961,-0.0011828
0.0004870,-0.0011829
0.0004780,-0.0011829
0.0004690,-0.0011830
0.0004599,-0.0011831
0.0004509,-0.0011831
0.0004419,-0.0011832
0.0004328,-0.0011833
0.0004238,-0.0011833
0.0004148,-0.0011834
0.0004057,-0.0011834
0.0003967,-0.0011835
0.0003877,-0.0011836
0.0003786,-0.0011836
0.0003696,-0.0011837
0.0003605,-0.0011838
0.0003515,-0.0011838
0.0003425,-0.0011839
0.0003334,-0.0011839
0.0003244,-0.0011840
0.0003154,-0.0011841
0.0003063,-0.0011841
